260.1,405.5
259.6,406.5
259.1,407.5
258.6,408.5
258.1,409.5
257.8,410.5
257.6,411.5
257.6,412.5
257.8,413.5
258.1,414.5
258.6,415.5
259.1,416.5
259.6,417.5
260.1,418.5
260.6,419.5
261,420.5
261.4,421.5
261.7,422.5
262,423.5
262.3,424.5
262.6,425.5
263,426.5
263.5,427.5
264.1,428.5
264.8,429.4
265.6,430.2
266.5,430.9
267.5,431.5
268.5,432
269.5,432.4
270.5,432.7
271.5,432.9
272.5,433
273.5,433
274.5,433
275.5,433
276.5,433
277.5,433
278.5,432.9
279.5,432.8
280.5,432.6
281.5,432.4
282.5,432.2
283.5,432
284.5,431.8
285.5,431.6
286.5,431.4
287.5,431.2
288.5,431.1
289.5,431
290.5,431
291.5,431
292.5,431
293.5,431.1
294.5,431.2
295.5,431.4
296.5,431.6
297.5,431.8
298.5,432
299.5,432.2
300.5,432.4
301.5,432.7
302.5,433
303.5,433.3
304.5,433.7
305.5,434
306.5,434.4
307.5,434.9
308.5,435.4
309.5,435.8
310.5,436.1
311.5,436.2
312.5,436.3
313.5,436.3
314.5,436.2
315.5,436.1
316.5,435.9
317.5,435.6
318.5,435.3
319.5,435.1
320.5,435
321.5,435
322.5,435.1
323.5,435.3
324.5,435.6
325.5,436
326.5,436.5
327.5,437.1
328.5,437.8
329.4,438.6
330.2,439.5
330.9,440.5
331.5,441.5
332,442.5
332.4,443.5
332.7,444.5
332.9,445.5
333,446.5
332.9,447.5
332.9,448.5
333,449.4
333.2,450.3
333.5,451.2
333.9,452.1
334.4,453
335,453.9
335.7,454.8
336.5,455.7
337.4,456.6
338.2,457.5
338.9,458.5
339.5,459.5
340,460.5
340.4,461.5
340.7,462.5
340.9,463.5
341,464.5
341,465.5
341,466.5
341.1,467.5
341.2,468.5
341.4,469.5
341.6,470.5
341.8,471.5
342,472.5
342.2,473.5
342.4,474.5
342.6,475.5
342.8,476.5
342.9,477.5
343,478.5
343,479.5
343,480.5
343,481.5
343,482.5
343,483.5
343,484.5
343,485.5
343,486.5
343,487.5
343.1,488.5
343.3,489.5
343.6,490.5
344,491.5
344.5,492.5
345.1,493.5
345.8,494.5
346.6,495.5
347.5,496.5
348.4,497.5
349.3,498.5
350.1,499.5
350.9,500.5
351.7,501.4
352.5,502.2
353.3,502.9
354.1,503.5
354.9,504
355.7,504.4
356.6,504.7
357.5,504.8
358.5,504.8
359.5,504.6
360.5,504.4
361.5,504.2
362.5,504
363.5,503.7
364.5,503.4
365.5,503.1
366.5,502.8
367.5,502.6
368.5,502.4
369.5,502.3
370.5,502.2
371.5,502.1
372.5,502.1
373.5,502.2
374.5,502.4
375.5,502.6
376.5,502.9
377.5,503.2
378.5,503.6
379.5,504.1
380.5,504.7
381.5,505.3
382.5,505.8
383.5,506.2
384.5,506.5
385.5,506.7
386.5,506.7
387.5,506.7
388.5,506.5
389.5,506.2
390.5,505.7
391.5,505.1
392.5,504.5
393.5,503.9
394.5,503.3
395.5,502.7
396.5,502.1
397.5,501.4
398.5,500.7
399.5,499.9
400.5,499.1
401.5,498.4
402.5,497.6
403.5,496.9
404.5,496.2
405.5,495.5
406.5,494.9
407.5,494.4
408.5,494
409.5,493.7
410.5,493.5
411.5,493.3
412.5,493.2
413.5,493.1
414.5,493
415.5,493.1
416.5,493.2
417.5,493.3
418.5,493.4
419.5,493.6
420.5,493.9
421.5,494.3
422.5,494.7
423.5,495.1
424.5,495.5
425.5,495.8
426.5,496.1
427.5,496.4
428.5,496.8
429.5,497.1
430.5,497.4
431.5,497.6
432.5,497.8
433.5,498
434.5,498.2
435.5,498.5
436.5,498.8
437.5,499.2
438.5,499.6
439.5,500
440.5,500.4
441.5,500.8
442.5,501.2
443.5,501.7
444.5,502.2
445.5,502.6
446.5,503.1
447.5,503.5
448.5,503.8
449.5,504.2
450.5,504.6
451.5,505.1
452.5,505.7
453.5,506.3
454.5,507
455.5,507.8
456.5,508.6
457.4,509.5
458.3,510.5
459.2,511.5
460.1,512.5
461,513.4
461.9,514.3
462.8,515.2
463.7,516
464.6,516.8
465.5,517.5
466.5,518.2
467.5,518.9
468.5,519.6
469.5,520.3
470.5,521.1
471.5,521.9
472.5,522.6
473.5,523.4
474.5,524.2
475.5,525.1
476.5,526
477.5,526.9
478.5,527.8
479.5,528.7
480.5,529.6
481.5,530.5
482.4,531.5
483.3,532.5
484.2,533.5
485.1,534.5
486,535.5
486.9,536.5
487.8,537.5
488.6,538.5
489.4,539.5
490.1,540.5
490.8,541.5
491.4,542.5
492,543.5
492.5,544.5
493,545.5
493.5,546.5
494,547.5
494.6,548.5
495.1,549.5
495.7,550.5
496.4,551.5
497.1,552.5
497.8,553.5
498.5,554.5
499.2,555.5
499.9,556.5
500.6,557.5
501.3,558.5
502.1,559.5
502.9,560.5
503.6,561.5
504.4,562.5
505.1,563.5
505.8,564.5
506.4,565.5
506.9,566.5
507.4,567.5
507.9,568.5
508.4,569.5
508.9,570.5
509.5,571.5
510.1,572.5
510.7,573.5
511.4,574.5
512.1,575.5
512.9,576.5
513.6,577.5
514.3,578.5
514.9,579.5
515.4,580.5
515.9,581.5
516.3,582.5
516.7,583.5
517,584.5
517.3,585.5
517.6,586.5
518,587.5
518.4,588.5
518.9,589.5
519.4,590.5
519.9,591.5
520.5,592.5
521.2,593.5
521.9,594.5
522.7,595.5
523.5,596.5
524.2,597.5
524.9,598.5
525.5,599.5
526.2,600.5
526.9,601.5
527.5,602.5
528.1,603.5
528.7,604.5
529.2,605.5
529.7,606.5
530.2,607.5
530.7,608.5
531.2,609.5
531.7,610.5
532.1,611.5
532.6,612.5
533,613.5
533.4,614.5
533.9,615.5
534.3,616.5
534.7,617.5
535.1,618.5
535.5,619.5
535.8,620.5
536.2,621.5
536.5,622.5
536.9,623.5
537.3,624.5
537.7,625.5
538.1,626.5
538.5,627.5
538.9,628.5
539.3,629.5
539.7,630.5
540,631.5
540.3,632.5
540.6,633.5
541,634.5
541.4,635.5
541.9,636.5
542.4,637.5
542.9,638.5
543.4,639.5
544,640.5
544.6,641.5
545.2,642.5
545.7,643.5
546.2,644.5
546.6,645.5
546.9,646.5
547.3,647.5
547.6,648.5
547.9,649.5
548.2,650.5
548.5,651.5
548.8,652.5
549.2,653.5
549.5,654.5
549.8,655.5
550.1,656.5
550.3,657.5
550.5,658.5
550.8,659.5
551,660.5
551.2,661.5
551.4,662.5
551.6,663.5
551.8,664.5
552,665.5
552.2,666.5
552.4,667.5
552.6,668.5
552.7,669.5
552.8,670.5
552.9,671.5
552.9,672.5
552.8,673.5
552.7,674.5
552.6,675.5
552.5,676.5
552.4,677.5
552.3,678.5
552.1,679.5
551.8,680.5
551.5,681.5
551.2,682.5
550.9,683.5
550.6,684.5
550.3,685.5
550,686.5
549.6,687.5
549.2,688.5
