390.47,624
390.2,625
389.93,626
389.67,627
389.4,628
389.2,629
389,630
388.8,631
388.67,632
388.53,633
388.4,634
388.27,635
388.13,636
388.07,637
388,638
388,639
388,640
388,641
388,642
388,643
388,644
388,645
388,646
388,647
388,648
388,649
388,650
388.07,651
388.13,652
388.27,653
388.4,654
388.53,655
388.67,656
388.87,657
389.07,658
389.27,659
389.47,660
389.67,661
389.87,662
390.07,663
390.27,664
390.47,665
390.67,666
390.87,667
391,668
391.13,669
391.33,670
391.53,671
391.73,672
392,673
392.33,674
392.73,675
393.13,676
393.6,677
394.13,677.93
394.73,678.87
395.4,679.8
396.07,680.73
396.8,681.67
397.6,682.53
398.47,683.4
399.33,684.2
400.27,685
401.2,685.8
402.13,686.53
403.07,687.2
404,687.87
405,688.47
406,689.07
407,689.73
408,690.4
409,691.07
410,691.67
411,692.2
412,692.8
413,693.33
414,693.93
415,694.47
416,695
417,695.6
418,696.27
419,696.93
420,697.67
421,698.33
422,698.93
423,699.47
424,699.93
425,700.4
426,700.87
427,701.33
428,701.8
429,702.2
430,702.6
431,702.93
432,703.2
433,703.4
434,703.53
435,703.6
436,703.67
437,703.73
438,703.8
439,703.87
440,703.93
441,704
442,704
443,704
444,704
445,704
446,704
447,704
448,704
449,704
450,704
451,704
452,704
453,704
454,704
455,704
456,704
457,704
458,704
459,704
460,704
461,704
462,704
463,704
464,704
465,704
466,704
467,704
468,704
469,704
470,703.93
471,703.87
472,703.8
473,703.73
474,703.67
475,703.6
476,703.53
477,703.47
478,703.4
479,703.33
480,703.27
481,703.2
482,703.13
483,703.07
484,703
485,703
486,703
487,703
488,703
489,703
490,703
491,703
492,703
493,703
494,703
495,703
496,703
497,703
498,703
499,703
500,703
501,703
502,703
503,703
504,703
505,703
506,703
507,703
508,703
509,703
510,703
511,703
512,703
513,703
514,703
515,703
516,703
517,703
518,703
519,703
520,703
521,703
522,703
523,703
524,703
525,703.07
526,703.13
527,703.2
528,703.27
529,703.33
530,703.4
531,703.47
532,703.53
533,703.6
534,703.67
535,703.73
536,703.8
537,703.87
538,703.93
539,704
540,703.93
541,703.87
542,703.8
543,703.73
544,703.67
545,703.6
546,703.53
547,703.47
548,703.4
549,703.33
550,703.27
551,703.2
552,703.13
553,703.07
554,703
555,703.07
556,703.13
557,703.2
558,703.33
559,703.47
560,703.6
561,703.73
562,703.87
563,704
564,704.13
565,704.27
566,704.4
567,704.53
568,704.67
569,704.8
570,704.87
571,704.93
572,705
573,705
574,705
575,705.07
576,705.13
577,705.2
578,705.27
579,705.33
580,705.4
581,705.53
582,705.67
583,705.8
584,705.93
585,706.07
586,706.2
587,706.4
588,706.6
589,706.8
590,706.93
591,707.13
592,707.33
593,707.6
594,707.87
595,708.13
596,708.33
597,708.53
598,708.73
599,708.93
600,709.13
601,709.4
602,709.6
603,709.8
604,710
605,710.2
606,710.4
607,710.6
608,710.73
609,710.87
610,711
611,711.13
612,711.33
613,711.53
614,711.73
615,711.93
616,712.13
617,712.33
618,712.53
619,712.8
620,713.07
621,713.27
622,713.47
623,713.67
624,713.87
625,714.07
626,714.33
627,714.53
628,714.8
629,715.07
630,715.4
631,715.67
632,715.93
633,716.27
634,716.53
635,716.87
636,717.2
637,717.53
638,717.87
639,718.2
640,718.53
641,718.87
642,719.2
643,719.47
644,719.8
645,720.07
646,720.33
647,720.67
648,720.93
649,721.27
650,721.53
651,721.87
652,722.2
653,722.6
654,723
655,723.47
656,723.87
657,724.27
658,724.73
659,725.13
660,725.6
661,726.07
662,726.53
663,727
664,727.47
665,727.93
666,728.33
667,728.8
668,729.27
669,729.73
670,730.2
671,730.67
672,731.13
673,731.53
674,732
675,732.4
676,732.87
677,733.27
678,733.73
679,734.2
680,734.73
681,735.33
682,735.93
